tick,market_price
1984,99.5175
1985,99.5182
1986,99.534
1987,99.5526
1988,99.5625
1989,99.5664
1990,99.584
1991,99.5925
1992,99.5958
1993,99.604
1994,99.6025
1995,99.6033
1996,99.6014
1997,99.6051
1998,99.6066
1999,99.6018
2000,99.5924
2001,99.5757
2002,99.5598
2003,99.5624
2004,99.5514
2005,99.5428
2006,99.5319
2007,99.5242
2008,99.5186
2009,99.5137
2010,99.5107
2011,99.5083
2012,99.5023
2013,99.504
2014,99.4993
2015,99.4979
2016,99.4951
2017,99.4897
2018,99.4891
2019,99.4917
2020,99.4916
2021,99.4909
2022,99.4942
2023,99.5036
2024,99.5078
2025,99.5187
2026,99.5193
2027,99.5206
2028,99.5161
2029,99.5163
2030,99.528
2031,99.5275
2032,99.5345
2033,99.5608
2034,99.5707
2035,99.5872
2036,99.6135
2037,99.6377
2038,99.654
2039,99.6826
2040,99.6904
2041,99.7031
2042,99.7068
2043,99.7075
2044,99.709
2045,99.7124
2046,99.7082
2047,99.712
2048,99.7156
2049,99.7179
2050,99.7099
2051,99.711
2052,99.7032
2053,99.7002
2054,99.7053
2055,99.7133
2056,99.7164
2057,99.715
2058,99.7258
2059,99.7326
2060,99.7352
2061,99.7366
2062,99.7318
2063,99.7294
2064,99.7365
2065,99.7441
2066,99.7491
2067,99.7464
2068,99.7453
2069,99.7445
2070,99.738
2071,99.7412
2072,99.7426
2073,99.7368
2074,99.7307
2075,99.7283
2076,99.721
2077,99.7177
2078,99.7171
2079,99.7146
2080,99.7109
2081,99.7039
2082,99.7015
2083,99.7029
2084,99.7029
2085,99.7013
2086,99.7014
2087,99.6971
2088,99.7095
2089,99.7195
2090,99.7221
2091,99.729
2092,99.7297
2093,99.7268
2094,99.7363
2095,99.7373
2096,99.7335
2097,99.7228
2098,99.725
2099,99.7233
2100,99.7166
2101,99.7145
2102,99.7107
2103,99.7081
2104,99.7037
2105,99.7029
2106,99.7011
2107,99.6974
2108,99.6951
2109,99.691
2110,99.689
2111,99.6899
2112,99.6882
2113,99.711
2114,99.7127
2115,99.7132
2116,99.7118
2117,99.7036
2118,99.7056
2119,99.703
2120,99.7075
2121,99.7106
2122,99.7122
2123,99.7144
2124,99.7155
2125,99.7266
2126,99.7397
2127,99.7501
2128,99.7605
2129,99.7717
2130,99.7734
2131,99.777
2132,99.7822
2133,99.7926
2134,99.8096
2135,99.8144
2136,99.8172
2137,99.8108
2138,99.8095
2139,99.8072
2140,99.8059
2141,99.8048
2142,99.7976
2143,99.7957
2144,99.7999
2145,99.7984
2146,99.8076
2147,99.8077
2148,99.8072
2149,99.8033
2150,99.7935
2151,99.7908
2152,99.786
2153,99.7817
2154,99.7813
2155,99.7845
2156,99.8118
2157,99.8346
2158,99.8598
2159,99.8672
2160,99.8703
2161,99.8716
2162,99.8691
2163,99.8837
2164,99.8864
2165,99.8857
2166,99.8851
2167,99.8798
2168,99.8765
2169,99.8728
2170,99.8779
2171,99.8783
2172,99.8802
2173,99.8811
2174,99.8699
2175,99.8693
2176,99.8731
2177,99.8742
2178,99.8707
2179,99.8643
2180,99.8609
2181,99.8564
2182,99.8543
2183,99.854
2184,99.8444
2185,99.8412
2186,99.8426
2187,99.8418
2188,99.8426
2189,99.841
2190,99.8373
2191,99.8387
2192,99.8331
2193,99.833
2194,99.8277
2195,99.8167
2196,99.8143
2197,99.8129
2198,99.8127
2199,99.8098
2200,99.8133
2201,99.8158
2202,99.8202
2203,99.8277
2204,99.8307
2205,99.8326
2206,99.8271
2207,99.825
2208,99.8228
2209,99.8184
2210,99.8098
2211,99.8097
2212,99.8086
2213,99.8126
2214,99.8184
2215,99.8194
2216,99.8239
2217,99.8256
2218,99.8255
2219,99.8234
2220,99.8237
2221,99.8334
2222,99.8363
2223,99.8427
2224,99.8518
2225,99.8564
2226,99.855
2227,99.8632
2228,99.8903
2229,99.9182
2230,99.9226
2231,99.9202
2232,99.9225
2233,99.9297
2234,99.93
2235,99.936
2236,99.9508
2237,99.9534
2238,99.9524
2239,99.9533
2240,99.953
2241,99.9315
2242,99.9257
2243,99.9221
2244,99.9216
2245,99.9137
2246,99.912
2247,99.9161
2248,99.9225
2249,99.9211
2250,99.9233
2251,99.9217
2252,99.916
2253,99.9156
2254,99.9054
2255,99.9006
2256,99.8991
2257,99.9059
2258,99.9057
2259,99.9076
2260,99.9102
2261,99.9117
2262,99.9169
2263,99.9257
2264,99.931
2265,99.9291
2266,99.9278
2267,99.9264
2268,99.9312
2269,99.9376
2270,99.9394
2271,99.9366
2272,99.9347
2273,99.9387
2274,99.9389
2275,99.9374
2276,99.9369
2277,99.9348
2278,99.939
2279,99.9397
2280,99.9438
2281,99.9497
2282,99.9565
2283,99.9621
2284,99.96
2285,99.9607
2286,99.9537
2287,99.9527
2288,99.9508
2289,99.9403
2290,99.9371
2291,99.9278
2292,99.9181
2293,99.9101
2294,99.9103
2295,99.9086
2296,99.9092
2297,99.911
2298,99.9074
2299,99.9041
2300,99.9065
2301,99.9069
2302,99.9071
2303,99.9075
2304,99.9081
2305,99.9105
2306,99.9064
2307,99.9017
2308,99.9045
2309,99.9048
2310,99.9043
2311,99.9065
2312,99.9097
2313,99.9202
2314,99.9192
2315,99.9149
2316,99.9143
2317,99.9163
2318,99.9185
2319,99.9244
2320,99.9165
2321,99.9108
2322,99.9006
2323,99.8936
2324,99.88
2325,99.8623
2326,99.8349
2327,99.8266
2328,99.8087
2329,99.7991
2330,99.7976
2331,99.7941
2332,99.7974
2333,99.8047
2334,99.8114
2335,99.8331
2336,99.8378
2337,99.841
2338,99.8402
2339,99.8422
2340,99.8409
2341,99.8418
2342,99.8408
2343,99.8447
2344,99.8441
2345,99.8437
2346,99.8592
2347,99.8699
2348,99.875
2349,99.8738
2350,99.877
2351,99.8726
2352,99.8644
2353,99.8591
2354,99.8624
2355,99.8648
2356,99.8662
2357,99.8632
2358,99.8664
2359,99.8567
2360,99.8537
2361,99.8498
2362,99.8502
2363,99.8508
2364,99.8539
2365,99.854
2366,99.8569
2367,99.8578
2368,99.8601
2369,99.876
2370,99.8852
2371,99.8825
2372,99.874
2373,99.8671
2374,99.8474
2375,99.8312
2376,99.8284
2377,99.8251
2378,99.8247
2379,99.8284
2380,99.8256
2381,99.8225
2382,99.8234
2383,99.8178
2384,99.8198
2385,99.8271
2386,99.8226
2387,99.8283
2388,99.8442
2389,99.8522
2390,99.8587
2391,99.8622
2392,99.8635
2393,99.8567
2394,99.8539
2395,99.8534
2396,99.8366
2397,99.8308
2398,99.8298
2399,99.8314
2400,99.8345
2401,99.836
2402,99.8298
2403,99.8266
2404,99.8236
2405,99.821
2406,99.8238
2407,99.8318
2408,99.8322
2409,99.838
2410,99.8349
2411,99.827
2412,99.8227
2413,99.8251
2414,99.8254
2415,99.8236
2416,99.8255
2417,99.8236
2418,99.817
2419,99.8154
2420,99.8134
2421,99.8193
2422,99.819
2423,99.8165
2424,99.8098
2425,99.8052
2426,99.8091
2427,99.8084
2428,99.8038
2429,99.8067
2430,99.8078
2431,99.8014
2432,99.8014
2433,99.7957
2434,99.7941
2435,99.7848
2436,99.773
2437,99.7736
2438,99.7722
2439,99.7718
2440,99.7707
2441,99.7687
2442,99.7675
2443,99.7692
2444,99.7701
2445,99.7678
2446,99.7574
2447,99.7594
2448,99.7585
2449,99.7554
2450,99.7534
2451,99.7523
2452,99.7491
2453,99.7436
2454,99.7408
2455,99.7367
2456,99.7289
2457,99.724
2458,99.7196
2459,99.7186
2460,99.7103
2461,99.7022
2462,99.6982
2463,99.6987
2464,99.6998
2465,99.6973
2466,99.6975
2467,99.6975
2468,99.6971
2469,99.6949
2470,99.6894
2471,99.684
2472,99.6764
2473,99.6659
2474,99.6598
2475,99.656
2476,99.6511
2477,99.6468
2478,99.6519
2479,99.658
2480,99.6594
2481,99.6664
2482,99.694
2483,99.7214
2484,99.7284
2485,99.729
2486,99.7231
2487,99.7306
2488,99.7267
2489,99.715
2490,99.7042
2491,99.7027
2492,99.7005
2493,99.7121
2494,99.7217
2495,99.7248
2496,99.716
2497,99.6962
2498,99.687
2499,99.6684
2500,99.6381
2501,99.5897
2502,99.5689
2503,99.5638
2504,99.5619
2505,99.5576
2506,99.5498
2507,99.548
2508,99.5487
2509,99.5561
2510,99.5721
2511,99.5804
2512,99.5755
2513,99.5732
2514,99.573
2515,99.5711
2516,99.5712
2517,99.5682
2518,99.5691
2519,99.5684
2520,99.567
2521,99.5671
2522,99.5674
2523,99.5683
2524,99.5643
2525,99.5626
2526,99.5649
2527,99.5598
2528,99.5582
2529,99.5562
2530,99.5591
2531,99.5534
2532,99.5441
2533,99.5388
2534,99.5381
2535,99.5365
2536,99.5355
2537,99.5336
2538,99.5351
2539,99.549
2540,99.5511
2541,99.5502
2542,99.5455
2543,99.5392
2544,99.5306
2545,99.526
2546,99.5203
2547,99.5224
2548,99.5373
2549,99.5395
2550,99.5409
2551,99.5421
2552,99.5466
2553,99.5456
2554,99.5393
2555,99.5377
2556,99.5237
2557,99.5192
2558,99.5176
2559,99.5161
2560,99.5146
2561,99.5213
2562,99.5275
2563,99.5297
2564,99.528
2565,99.5236
2566,99.5216
2567,99.5194
2568,99.5228
2569,99.5316
2570,99.5421
2571,99.5525
2572,99.5737
2573,99.5845
2574,99.5927
2575,99.5906
2576,99.5901
2577,99.5881
2578,99.5856
2579,99.5839
2580,99.5871
2581,99.5901
2582,99.5952
2583,99.5938
2584,99.5911
2585,99.59
2586,99.5897
2587,99.5903
2588,99.5892
2589,99.5948
2590,99.5953
2591,99.5942
2592,99.6029
2593,99.6464
2594,99.6469
2595,99.647
2596,99.6489
2597,99.6655
2598,99.6702
2599,99.6728
2600,99.6753
2601,99.676
2602,99.6738
2603,99.6622
2604,99.6592
2605,99.6627
2606,99.6675
2607,99.6651
2608,99.6592
2609,99.6543
2610,99.6537
2611,99.6523
2612,99.6551
2613,99.654
2614,99.6517
2615,99.6423
2616,99.641
2617,99.6452
2618,99.6496
2619,99.6681
2620,99.6876
2621,99.6876
2622,99.6806
2623,99.6798
2624,99.6812
2625,99.6796
2626,99.6781
2627,99.6791
2628,99.6701
2629,99.6641
2630,99.6502
2631,99.6338
2632,99.6252
2633,99.6173
2634,99.6126
2635,99.6088
2636,99.6051
2637,99.6027
2638,99.6
2639,99.6056
2640,99.6005
2641,99.5941
2642,99.593
2643,99.5903
2644,99.593
2645,99.5968
2646,99.594
2647,99.5865
2648,99.585
2649,99.5838
2650,99.5874
2651,99.5969
2652,99.5952
2653,99.5997
2654,99.6038
2655,99.6002
2656,99.5969
2657,99.6021
2658,99.6239
2659,99.6253
2660,99.6251
2661,99.6246
2662,99.6258
2663,99.6283
2664,99.6246
2665,99.6254
2666,99.6247
2667,99.621
2668,99.6212
2669,99.6137
2670,99.6078
2671,99.6001
2672,99.5929
2673,99.5925
2674,99.5908
2675,99.5884
2676,99.584
2677,99.5793
2678,99.5822
2679,99.5789
2680,99.5794
2681,99.5854
2682,99.5995
2683,99.6025
2684,99.6024
2685,99.5998
2686,99.5921
2687,99.5901
2688,99.5874
2689,99.5822
2690,99.5752
2691,99.5803
2692,99.5823
2693,99.5994
2694,99.6041
2695,99.6053
2696,99.6078
2697,99.6166
2698,99.6221
2699,99.6215
2700,99.6243
2701,99.6264
2702,99.614
2703,99.6048
2704,99.6012
2705,99.6014
2706,99.5994
2707,99.5998
2708,99.5914
2709,99.5887
2710,99.5894
2711,99.5829
2712,99.571
2713,99.564
2714,99.5661
2715,99.5685
2716,99.5661
2717,99.5681
2718,99.5671
2719,99.564
2720,99.5678
2721,99.5724
2722,99.5711
2723,99.577
2724,99.5791
2725,99.5868
2726,99.5882
2727,99.5829
2728,99.5762
2729,99.5772
2730,99.5802
2731,99.5843
2732,99.583
2733,99.5731
2734,99.5732
2735,99.575
2736,99.5743
2737,99.5846
2738,99.5885
2739,99.5951
2740,99.5991
2741,99.6094
2742,99.6236
2743,99.6342
2744,99.6418
2745,99.6526
2746,99.6697
2747,99.6766
2748,99.676
2749,99.6829
2750,99.683
2751,99.6856
2752,99.6895
2753,99.6898
2754,99.6905
2755,99.6835
2756,99.6871
2757,99.6881
2758,99.6881
2759,99.6837
2760,99.6776
2761,99.6765
2762,99.666
2763,99.6561
2764,99.6422
2765,99.6324
2766,99.6259
2767,99.6202
2768,99.6185
2769,99.6202
2770,99.6178
2771,99.6146
2772,99.6189
2773,99.6227
2774,99.624
2775,99.6295
2776,99.6386
2777,99.6427
2778,99.6429
2779,99.6507
2780,99.6507
2781,99.6551
2782,99.658
2783,99.6643
2784,99.6912
2785,99.6985
2786,99.6982
2787,99.6999
2788,99.7012
2789,99.7017
2790,99.7045
2791,99.7038
2792,99.711
2793,99.71
2794,99.7111
2795,99.7028
2796,99.6976
2797,99.6808
2798,99.6764
2799,99.6697
2800,99.6654
2801,99.6471
2802,99.6214
2803,99.6114
2804,99.6031
2805,99.5999
2806,99.5961
2807,99.5939
2808,99.5939
2809,99.5947
2810,99.5899
2811,99.5893
2812,99.5969
2813,99.6001
2814,99.6009
2815,99.6047
2816,99.6115
2817,99.6148
2818,99.6153
2819,99.6159
2820,99.6146
2821,99.6114
2822,99.5983
2823,99.5927
2824,99.5948
2825,99.5931
2826,99.5914
2827,99.5904
2828,99.594
2829,99.6025
2830,99.6107
2831,99.6165
2832,99.6216
2833,99.6238
2834,99.6289
2835,99.6283
2836,99.6279
2837,99.6373
2838,99.6442
2839,99.6539
2840,99.6582
2841,99.6595
2842,99.6582
2843,99.6575
2844,99.6683
2845,99.6802
2846,99.684
2847,99.6875
2848,99.687
2849,99.688
2850,99.6896
2851,99.6805
2852,99.6848
2853,99.6891
2854,99.7032
2855,99.7094
2856,99.711
2857,99.7096
2858,99.7091
2859,99.7081
2860,99.7022
2861,99.701
2862,99.699
2863,99.7003
2864,99.7026
2865,99.7064
2866,99.7164
2867,99.7173
2868,99.7182
2869,99.7181
2870,99.7183
2871,99.7185
2872,99.7217
2873,99.7321
2874,99.7405
2875,99.7362
2876,99.7316
2877,99.7226
2878,99.7178
2879,99.7212
2880,99.7216
2881,99.721
2882,99.7246
2883,99.7283
2884,99.7355
2885,99.7365
2886,99.7403
2887,99.7343
2888,99.7253
2889,99.7208
2890,99.7192
2891,99.722
2892,99.7293
2893,99.7318
2894,99.7462
2895,99.7519
2896,99.7536
2897,99.7556
2898,99.7532
2899,99.7529
2900,99.7502
2901,99.7431
2902,99.742
2903,99.7398
2904,99.7267
2905,99.7013
2906,99.6953
2907,99.6804
2908,99.6799
2909,99.6821
2910,99.6954
2911,99.7047
2912,99.713
2913,99.7219
2914,99.7249
2915,99.7309
2916,99.7337
2917,99.7359
2918,99.7425
2919,99.7437
2920,99.7413
2921,99.742
2922,99.7427
2923,99.7456
2924,99.7446
2925,99.7451
2926,99.7469
2927,99.7494
2928,99.7511
2929,99.7488
2930,99.7433
2931,99.7397
2932,99.7399
2933,99.7406
2934,99.752
2935,99.7545
2936,99.7601
2937,99.7544
2938,99.7523
2939,99.7433
2940,99.7345
2941,99.7329
2942,99.735
2943,99.7275
2944,99.7242
2945,99.7261
2946,99.7332
2947,99.7398
2948,99.7395
2949,99.742
2950,99.748
2951,99.7492
2952,99.7472
2953,99.7478
2954,99.7466
2955,99.7533
2956,99.7534
2957,99.7568
2958,99.7543
2959,99.7309
2960,99.7206
2961,99.7114
2962,99.7086
2963,99.711
2964,99.7017
2965,99.7001
2966,99.7004
2967,99.6984
2968,99.6943
2969,99.6934
2970,99.6976
2971,99.6968
2972,99.6828
2973,99.6736
2974,99.6728
2975,99.6734
2976,99.6703
2977,99.6789
2978,99.6862
2979,99.6882
2980,99.686
2981,99.6801
2982,99.6785
2983,99.6731
2984,99.677
2985,99.6766
2986,99.6762
2987,99.673
2988,99.6691
2989,99.6669
2990,99.667
2991,99.6677
2992,99.6668
2993,99.6705
2994,99.6739
2995,99.6742
2996,99.67
2997,99.6642
2998,99.6593
2999,99.6541
3000,99.66
3001,99.6613
3002,99.659
3003,99.6598
3004,99.666
3005,99.6641
3006,99.668
3007,99.6765
3008,99.6729
3009,99.6715
3010,99.6656
3011,99.6654
3012,99.6683
3013,99.6701
3014,99.6689
3015,99.668
3016,99.6721
3017,99.6796
3018,99.6792
3019,99.6752
3020,99.6634
3021,99.6544
3022,99.6491
3023,99.6461
3024,99.6386
3025,99.621
3026,99.6185
3027,99.6182
3028,99.624
3029,99.6249
3030,99.6282
3031,99.6254
3032,99.6192
3033,99.6208
3034,99.6165
3035,99.6154
3036,99.6182
3037,99.6121
3038,99.6084
3039,99.6086
3040,99.614
3041,99.6192
3042,99.6302
3043,99.6378
3044,99.6576
3045,99.6757
3046,99.6787
3047,99.6836
3048,99.6753
3049,99.6777
3050,99.676
3051,99.6719
3052,99.6686
3053,99.6729
3054,99.6753
3055,99.6751
3056,99.6803
3057,99.6763
3058,99.6869
3059,99.6959
3060,99.7009
3061,99.7046
3062,99.7097
3063,99.7195
3064,99.7183
3065,99.7249
3066,99.7313
3067,99.731
3068,99.7299
3069,99.7329
3070,99.734
3071,99.7194
3072,99.7174
3073,99.7223
3074,99.7212
3075,99.7257
3076,99.7318
3077,99.7386
3078,99.7369
3079,99.7337
3080,99.7346
3081,99.7355
3082,99.7342
3083,99.7331
3084,99.7277
3085,99.7269
3086,99.7248
3087,99.7285
3088,99.7228
3089,99.715
3090,99.7119
3091,99.715
3092,99.7139
3093,99.7137
3094,99.7026
3095,99.7027
3096,99.7016
3097,99.7014
3098,99.7008
3099,99.7024
3100,99.7047
3101,99.7089
3102,99.7079
3103,99.7029
3104,99.7067
3105,99.7085
3106,99.7172
3107,99.7232
3108,99.7312
3109,99.7308
3110,99.7301
3111,99.7398
3112,99.735
3113,99.732
3114,99.7304
3115,99.716
3116,99.7086
3117,99.7072
3118,99.7081
3119,99.7096
3120,99.706
3121,99.7013
3122,99.6971
3123,99.7
3124,99.6997
3125,99.7009
3126,99.696
3127,99.6886
3128,99.6855
3129,99.6817
3130,99.6637
3131,99.6499
3132,99.6033
3133,99.59
3134,99.5465
3135,99.5197
3136,99.5144
3137,99.4972
3138,99.4834
3139,99.4704
3140,99.4668
3141,99.4652
3142,99.4589
3143,99.4623
3144,99.4756
3145,99.4772
3146,99.4735
3147,99.4704
3148,99.4534
3149,99.4417
3150,99.4325
3151,99.4302
3152,99.43
3153,99.429
3154,99.4322
3155,99.4249
3156,99.4169
3157,99.4149
3158,99.4082
3159,99.398
3160,99.3884
3161,99.3865
3162,99.3808
3163,99.3736
3164,99.373
3165,99.3825
3166,99.3971
3167,99.4157
3168,99.4237
3169,99.432
3170,99.4315
3171,99.4253
3172,99.4209
3173,99.4256
3174,99.4256
3175,99.4208
3176,99.409
3177,99.4015
3178,99.3813
3179,99.3742
3180,99.3803
3181,99.3778
3182,99.3753
3183,99.3608
3184,99.3653
3185,99.3616
3186,99.3597
3187,99.3597
3188,99.3723
3189,99.3776
3190,99.3861
3191,99.3853
3192,99.3799
3193,99.3775
3194,99.3743
3195,99.3735
3196,99.3689
3197,99.3731
3198,99.3801
3199,99.3778
3200,99.3658
3201,99.3561
3202,99.348
3203,99.3427
3204,99.3342
3205,99.3171
3206,99.3101
3207,99.3021
3208,99.3031
3209,99.2945
3210,99.294
3211,99.2902
3212,99.2862
3213,99.2893
3214,99.2901
3215,99.288
3216,99.2861
3217,99.291
3218,99.2931
3219,99.2909
3220,99.2883
3221,99.2888
3222,99.3023
3223,99.2992
3224,99.283
3225,99.2827
3226,99.2829
3227,99.2826
3228,99.2781
3229,99.2844
3230,99.2897
3231,99.291
3232,99.297
3233,99.2965
3234,99.2974
3235,99.2966
3236,99.2979
3237,99.296
3238,99.2989
3239,99.3066
3240,99.3074
3241,99.3123
3242,99.3222
3243,99.3256
3244,99.3264
3245,99.3231
3246,99.3282
3247,99.3375
3248,99.3414
3249,99.341
3250,99.3323
3251,99.3292
3252,99.3325
3253,99.3342
3254,99.3384
3255,99.3309
3256,99.3238
3257,99.317
3258,99.3099
3259,99.307
3260,99.3046
3261,99.3041
3262,99.3041
3263,99.3006
3264,99.2937
3265,99.2856
3266,99.2858
3267,99.2896
3268,99.2978
3269,99.2969
3270,99.293
3271,99.2834
3272,99.2766
3273,99.2709
3274,99.2638
3275,99.2595
3276,99.254
3277,99.2369
3278,99.2325
3279,99.2344
3280,99.2299
3281,99.2129
3282,99.1766
3283,99.1653
3284,99.1489
3285,99.1444
3286,99.1423
3287,99.1457
3288,99.1562
3289,99.1597
3290,99.1628
3291,99.1665
3292,99.1738
3293,99.1903
3294,99.2088
3295,99.2112
3296,99.2104
3297,99.2135
3298,99.2054
3299,99.2053
3300,99.2078
3301,99.2089
3302,99.212
3303,99.2165
3304,99.2181
3305,99.2154
3306,99.2145
3307,99.2111
3308,99.191
3309,99.1768
3310,99.1713
3311,99.1664
3312,99.1643
3313,99.165
3314,99.1678
3315,99.165
3316,99.1638
3317,99.1576
3318,99.1555
3319,99.1487
3320,99.1351
3321,99.1329
3322,99.1197
3323,99.1116
3324,99.1109
3325,99.1143
3326,99.1117
3327,99.105
3328,99.1015
3329,99.1053
3330,99.1074
3331,99.1083
3332,99.1038
3333,99.099
3334,99.0951
3335,99.0838
3336,99.0605
3337,99.0587
3338,99.0589
3339,99.0517
3340,99.0371
3341,99.0313
3342,99.021
3343,99.0268
3344,99.0349
3345,99.0385
3346,99.0396
3347,99.0376
3348,99.0414
3349,99.0377
3350,99.0369
3351,99.041
3352,99.0457
3353,99.0474
3354,99.0543
3355,99.058
3356,99.0556
3357,99.0579
3358,99.0608
3359,99.068
3360,99.067
3361,99.0621
3362,99.0476
3363,99.0361
3364,99.0246
3365,99.0099
3366,98.9824
3367,98.9762
3368,98.9767
3369,98.969
3370,98.9636
3371,98.9636
3372,98.9585
3373,98.934
3374,98.9261
3375,98.9273
3376,98.931
3377,98.9448
3378,98.9505
3379,98.9694
3380,98.969
3381,98.9683
3382,98.965
3383,98.9631
3384,98.9628
3385,98.9669
3386,98.971
3387,98.9708
3388,98.9717
3389,98.9715
3390,98.9731
3391,98.9745
3392,98.9782
3393,98.9807
3394,98.9801
3395,98.9826
3396,98.9844
3397,98.9895
3398,99.0096
3399,99.0189
3400,99.0235
3401,99.0282
3402,99.0379
3403,99.0422
3404,99.0462
3405,99.0555
3406,99.0558
3407,99.0618
3408,99.0705
3409,99.0747
3410,99.0781
3411,99.0823
3412,99.0872
3413,99.0995
3414,99.1131
3415,99.1219
3416,99.1258
3417,99.128
3418,99.1299
3419,99.1198
3420,99.1049
3421,99.1042
3422,99.1052
3423,99.103
3424,99.1057
3425,99.1037
3426,99.1057
3427,99.1051
3428,99.1069
3429,99.1078
3430,99.1094
3431,99.1089
3432,99.1106
3433,99.108
3434,99.1098
3435,99.1106
3436,99.1139
3437,99.1237
3438,99.1173
3439,99.1124
3440,99.1011
3441,99.0825
3442,99.0789
3443,99.0832
3444,99.0857
3445,99.0792
3446,99.0812
3447,99.0752
3448,99.0755
3449,99.0757
3450,99.0831
3451,99.094
3452,99.0989
3453,99.0977
3454,99.1008
3455,99.1044
3456,99.1077
3457,99.1063
3458,99.1068
3459,99.1115
3460,99.1337
3461,99.1401
3462,99.1399
3463,99.1423
3464,99.1439
3465,99.1457
3466,99.1482
3467,99.1625
3468,99.1674
3469,99.1701
3470,99.1669
3471,99.1687
3472,99.1648
3473,99.1622
3474,99.1612
3475,99.1567
3476,99.1487
3477,99.1511
3478,99.1503
3479,99.1519
3480,99.1541
3481,99.1514
3482,99.1393
3483,99.1297
3484,99.1235
3485,99.1215
3486,99.1167
3487,99.1212
3488,99.1175
3489,99.1178
3490,99.1153
3491,99.1133
3492,99.1093
3493,99.1084
3494,99.1075
3495,99.1154
3496,99.1206
3497,99.1296
3498,99.1341
3499,99.1363
3500,99.1523
3501,99.163
3502,99.1748
3503,99.1816
3504,99.18
3505,99.1784
3506,99.1804
3507,99.1829
3508,99.1881
3509,99.1904
3510,99.1999
3511,99.2065
3512,99.2163
3513,99.2165
3514,99.2198
3515,99.2199
3516,99.2254
3517,99.2265
3518,99.2322
3519,99.2434
3520,99.2454
3521,99.2573
3522,99.261
3523,99.2627
3524,99.2659
3525,99.2656
3526,99.2719
3527,99.2762
3528,99.2794
3529,99.2842
3530,99.2857
3531,99.2924
3532,99.296
3533,99.2951
3534,99.2924
3535,99.2933
3536,99.2926
3537,99.2879
3538,99.2802
3539,99.2702
3540,99.2673
3541,99.2574
3542,99.244
3543,99.236
3544,99.2249
3545,99.2206
3546,99.218
3547,99.217
3548,99.2117
3549,99.208
3550,99.2055
3551,99.1986
3552,99.1916
3553,99.187
3554,99.1852
3555,99.1801
3556,99.1776
3557,99.175
3558,99.1756
3559,99.1762
3560,99.1802
3561,99.1817
3562,99.1828
3563,99.1784
3564,99.1664
3565,99.1661
3566,99.1711
3567,99.1739
3568,99.1822
3569,99.1918
3570,99.2054
3571,99.2196
3572,99.2234
3573,99.2268
3574,99.2256
3575,99.2228
3576,99.2212
3577,99.2203
3578,99.2246
3579,99.2187
3580,99.2109
3581,99.2124
3582,99.2056
3583,99.2067
3584,99.2068
3585,99.2062
3586,99.2091
3587,99.2176
3588,99.2273
3589,99.2387
3590,99.2398
3591,99.2374
3592,99.2373
3593,99.238
3594,99.237
3595,99.2342
3596,99.2349
3597,99.2362
3598,99.2482
3599,99.2505
3600,99.2535
3601,99.2595
3602,99.2612
3603,99.2633
3604,99.2679
3605,99.2866
3606,99.3069
3607,99.3167
3608,99.3197
3609,99.3069
3610,99.3035
3611,99.3009
3612,99.2994
3613,99.303
3614,99.3168
3615,99.327
3616,99.3291
3617,99.331
3618,99.3318
3619,99.3328
3620,99.3269
3621,99.3217
3622,99.3221
3623,99.3224
3624,99.3134
3625,99.3121
3626,99.3155
3627,99.3169
3628,99.317
3629,99.3201
3630,99.3229
3631,99.3269
3632,99.3289
3633,99.3262
3634,99.3233
3635,99.3194
3636,99.3131
3637,99.3134
3638,99.3058
3639,99.2987
3640,99.2997
3641,99.2988
3642,99.3068
3643,99.3115
3644,99.3098
3645,99.3052
3646,99.3034
3647,99.2982
3648,99.2998
3649,99.3
3650,99.2975
3651,99.2912
3652,99.28
3653,99.2672
3654,99.2602
3655,99.2593
3656,99.2456
3657,99.2268
3658,99.2074
3659,99.1924
3660,99.1826
3661,99.178
3662,99.1845
3663,99.1749
3664,99.1744
3665,99.1716
3666,99.1737
3667,99.1823
3668,99.1816
3669,99.1821
3670,99.184
3671,99.1868
3672,99.1911
3673,99.1862
3674,99.1826
3675,99.1865
3676,99.1912
3677,99.1976
3678,99.2061
3679,99.2094
3680,99.2095
3681,99.2038
3682,99.2016
3683,99.1946
3684,99.1923
3685,99.1874
3686,99.1885
3687,99.1868
3688,99.183
3689,99.1821
3690,99.1756
3691,99.1739
3692,99.1672
3693,99.1712
3694,99.1717
3695,99.1617
3696,99.1571
3697,99.1536
3698,99.1514
3699,99.1463
3700,99.1453
3701,99.1456
3702,99.149
3703,99.1684
3704,99.1932
3705,99.2075
3706,99.2133
3707,99.2143
3708,99.2149
3709,99.2167
3710,99.2213
3711,99.2262
3712,99.2385
3713,99.2459
3714,99.2581
3715,99.262
3716,99.2668
3717,99.271
3718,99.2817
3719,99.3038
3720,99.3165
3721,99.3141
3722,99.3154
3723,99.3236
3724,99.3316
3725,99.3459
3726,99.3471
3727,99.3473
3728,99.3537
3729,99.3549
3730,99.3518
3731,99.3518
3732,99.3521
3733,99.3527
3734,99.3571
3735,99.3614
3736,99.3653
3737,99.3663
3738,99.3672
3739,99.3651
3740,99.3672
3741,99.3697
3742,99.3742
3743,99.3752
3744,99.38
3745,99.381
3746,99.388
3747,99.3892
3748,99.3939
3749,99.3962
3750,99.3962
3751,99.3955
3752,99.3992
3753,99.4008
3754,99.3992
3755,99.3998
3756,99.4031
3757,99.4084
